MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice
20,2,84.0,10440,1,3,3,0,0,0,24,2,2,0,2,6,5,2005,2005,1,1,13,14,0.0,2,4,2,0,4,3,2,1414.0,5,0.0,54.0,1468.0,1,0,1,4,1468,0,0,1468,1.0,0.0,2,0,2,1,2,6,7,1,2,1,2005.0,0,2.0,528.0,4,4,2,0,102,0,0,216,0,0,5,2010,9,4,271500
60,5,76.0,10142,1,0,3,0,4,0,23,2,2,0,5,7,5,2004,2004,1,1,13,14,0.0,2,4,2,2,4,3,2,656.0,5,0.0,300.0,956.0,1,0,1,4,956,1128,0,2084,1.0,0.0,2,1,4,1,2,8,7,0,2,3,2004.0,1,2.0,618.0,4,4,2,0,45,0,0,0,0,0,1,2010,9,4,233000
60,5,70.0,11920,1,3,3,0,4,0,23,2,2,0,5,7,5,2004,2004,1,1,13,14,122.0,2,4,2,2,4,0,5,0.0,5,0.0,831.0,831.0,1,0,1,4,831,828,0,1659,0.0,0.0,2,1,3,1,2,8,7,0,2,1,2004.0,1,2.0,484.0,4,4,2,144,68,0,0,0,0,0,4,2010,9,4,181000
60,5,68.0,8880,1,0,3,0,4,0,23,2,2,0,5,7,5,1994,2002,1,1,13,14,0.0,2,4,2,2,4,3,2,695.0,5,0.0,253.0,948.0,1,0,1,4,1222,888,0,2110,1.0,0.0,2,1,3,1,2,8,7,2,1,1,1994.0,1,2.0,463.0,4,4,2,0,130,0,0,0,0,0,5,2010,9,4,205000
120,5,50.0,8012,1,3,3,0,4,0,23,2,2,4,2,6,5,1980,1980,1,1,9,10,0.0,3,4,1,2,4,3,1,543.0,1,119.0,261.0,923.0,1,4,1,4,923,0,0,923,0.0,0.0,2,0,2,1,4,5,7,1,4,1,1980.0,1,1.0,264.0,4,4,2,80,0,0,0,0,0,0,5,2010,9,4,143000
60,5,70.0,11218,1,3,3,0,4,0,23,2,2,0,5,6,5,1992,1992,1,1,14,15,0.0,2,4,2,2,4,3,5,0.0,5,0.0,1055.0,1055.0,1,0,1,4,1055,790,0,1845,0.0,0.0,2,1,3,1,2,8,7,1,4,1,1992.0,1,2.0,462.0,4,4,2,635,104,0,0,0,0,400,5,2010,9,4,189000
120,5,55.0,7892,1,3,3,0,4,0,23,2,2,4,2,6,5,1979,1979,1,1,9,10,0.0,3,4,1,2,4,3,5,0.0,5,0.0,918.0,918.0,1,4,1,4,918,0,0,918,0.0,0.0,2,0,2,1,4,5,7,1,4,1,1979.0,2,1.0,264.0,4,4,2,28,0,0,0,0,0,0,4,2010,9,4,99500
120,5,50.0,7175,1,3,3,0,4,0,23,2,2,4,2,6,5,1984,1984,1,1,9,10,0.0,3,4,1,2,4,3,0,623.0,3,121.0,0.0,744.0,1,4,1,4,752,0,0,752,1.0,0.0,1,0,2,1,4,4,7,0,2,1,1984.0,2,1.0,264.0,4,4,2,353,0,0,0,90,0,0,2,2010,9,4,125000
60,5,68.0,9453,1,0,3,0,1,0,23,7,2,0,5,7,7,1993,2003,1,1,6,6,0.0,2,4,2,2,4,3,1,402.0,5,0.0,594.0,996.0,1,0,1,4,1014,730,0,1744,0.0,0.0,2,1,3,1,2,7,7,0,2,1,1993.0,1,2.0,457.0,4,4,2,370,70,0,238,0,0,0,2,2010,9,4,194500
20,5,81.0,9672,1,3,3,0,0,0,23,2,2,0,2,6,5,1984,1985,3,1,6,10,0.0,3,4,2,2,4,3,2,338.0,5,0.0,702.0,1040.0,1,4,1,4,1097,0,0,1097,0.0,0.0,2,0,3,1,4,6,7,0,2,1,1986.0,2,2.0,480.0,4,4,2,0,0,0,0,0,0,0,5,2010,9,4,152000
60,5,70.0,8400,1,3,3,0,4,0,23,2,2,0,5,6,6,1980,1981,1,1,6,6,130.0,3,4,1,2,4,3,5,0.0,5,0.0,650.0,650.0,1,4,1,4,888,676,0,1564,0.0,0.0,2,1,3,1,4,7,7,1,4,1,1980.0,2,2.0,476.0,4,4,2,0,50,0,0,204,0,0,4,2010,9,4,171000
30,4,70.0,9800,1,3,3,0,0,0,23,1,2,0,2,5,5,1920,1950,1,1,14,15,0.0,3,1,0,4,4,3,5,0.0,5,0.0,816.0,816.0,1,4,0,0,1012,0,0,1012,0.0,0.0,1,0,2,1,4,5,7,0,2,5,1920.0,2,1.0,429.0,4,4,2,121,0,80,0,0,0,0,4,2010,9,4,67500
90,6,68.0,8930,1,3,3,0,4,0,22,5,2,2,0,6,5,1978,1978,1,1,13,14,0.0,3,4,3,4,4,3,2,0.0,5,0.0,0.0,0.0,1,4,1,4,1318,584,0,1902,0.0,0.0,2,0,4,2,4,8,7,0,2,1,1978.0,2,2.0,539.0,4,4,2,0,0,0,0,0,0,0,4,2010,9,4,112000
85,5,88.0,11782,1,0,3,0,4,0,22,2,2,0,6,5,7,1961,1995,1,1,6,6,0.0,3,4,1,4,4,0,0,899.0,5,0.0,210.0,1109.0,1,4,1,4,1155,0,0,1155,1.0,0.0,1,0,3,1,2,6,3,0,2,5,1987.0,2,2.0,576.0,4,4,2,192,0,0,0,0,0,400,6,2010,9,4,148000
20,5,65.0,8450,1,3,3,0,4,0,22,5,2,0,2,5,8,1965,2009,1,1,8,8,0.0,3,2,1,4,4,3,2,553.0,1,117.0,224.0,894.0,1,0,1,4,894,0,0,894,1.0,0.0,1,0,3,1,4,5,7,1,2,5,1973.0,2,1.0,336.0,4,4,2,416,144,0,0,0,0,0,4,2010,9,4,138500
20,5,68.0,9819,1,0,3,0,4,0,22,2,2,0,2,5,5,1967,1967,1,1,8,8,31.0,3,2,1,4,4,3,1,450.0,5,0.0,432.0,882.0,1,4,1,4,900,0,0,900,0.0,0.0,1,0,3,1,4,5,7,0,2,5,1970.0,2,1.0,280.0,4,4,2,0,0,0,0,0,0,0,2,2010,9,4,122000
20,5,75.0,7500,1,3,3,0,0,0,22,1,2,0,2,5,5,1963,1963,1,1,6,6,0.0,3,4,1,4,4,3,0,824.0,5,0.0,216.0,1040.0,1,1,1,4,1040,0,0,1040,1.0,0.0,1,1,3,1,4,5,7,0,2,1,1963.0,0,1.0,308.0,4,4,2,0,0,220,0,0,0,0,6,2010,9,4,133000
20,5,68.0,6897,1,0,3,0,0,0,22,2,2,0,2,5,8,1962,2010,1,1,6,6,0.0,3,2,1,4,4,3,0,659.0,5,0.0,381.0,1040.0,1,0,1,4,1040,0,0,1040,1.0,0.0,1,1,3,1,4,6,7,0,2,5,1962.0,2,1.0,260.0,4,4,2,0,104,0,0,0,0,0,4,2010,9,4,127000
20,5,39.0,15410,1,0,3,0,1,0,22,7,2,0,2,6,6,1974,2002,3,1,9,10,250.0,3,2,1,4,4,1,1,126.0,2,859.0,223.0,1208.0,1,0,1,4,1494,0,0,1494,1.0,0.0,2,0,3,1,4,7,7,2,1,1,1974.0,0,2.0,461.0,4,4,2,296,0,186,0,0,0,0,4,2010,9,0,169000
60,5,107.0,10186,1,0,3,0,4,0,18,2,2,0,5,7,5,1992,1992,1,1,6,6,0.0,2,4,2,2,4,3,2,674.0,5,0.0,76.0,750.0,1,0,1,4,1061,862,0,1923,1.0,0.0,2,1,3,1,2,8,7,1,4,1,1992.0,1,2.0,564.0,4,4,2,240,39,0,0,0,0,0,6,2010,9,4,190000
60,5,85.0,13143,1,0,3,0,4,0,18,2,2,0,5,8,5,1993,1993,1,1,6,7,504.0,2,4,2,2,4,3,3,250.0,2,981.0,0.0,1231.0,1,0,1,4,1251,1098,0,2349,1.0,0.0,2,1,4,1,2,9,7,1,4,1,1993.0,1,3.0,762.0,4,4,2,32,130,0,0,0,0,0,6,2010,9,4,362500
60,5,88.0,11134,1,3,3,0,4,0,18,2,2,0,5,8,5,1992,1993,1,1,6,6,180.0,2,4,2,2,4,3,2,1129.0,5,0.0,261.0,1390.0,1,0,1,4,1402,823,0,2225,1.0,0.0,2,1,4,1,2,7,7,1,4,1,1992.0,1,3.0,713.0,4,4,2,198,30,0,0,0,0,0,6,2010,9,4,285000
120,2,25.0,4835,1,0,3,0,1,0,24,2,2,4,2,7,5,2004,2005,1,1,8,8,0.0,2,4,2,0,4,0,2,1298.0,5,0.0,190.0,1488.0,1,0,1,4,1488,0,0,1488,1.0,0.0,2,0,2,1,2,6,7,1,2,1,2004.0,0,2.0,506.0,4,4,2,168,50,0,0,0,0,0,3,2010,9,4,260000
160,2,39.0,3515,1,3,3,0,4,0,24,2,2,4,5,7,5,2004,2004,1,1,13,14,0.0,2,4,2,2,4,3,5,0.0,5,0.0,840.0,840.0,1,0,1,4,840,840,0,1680,0.0,0.0,2,1,2,1,2,3,7,0,2,1,2004.0,1,2.0,588.0,4,4,2,0,111,0,0,0,0,0,1,2010,9,4,190000
160,2,30.0,3215,1,3,3,0,4,0,24,2,2,4,5,7,5,2004,2004,1,1,8,8,120.0,2,4,2,2,4,0,2,280.0,5,0.0,320.0,600.0,1,0,1,4,600,600,0,1200,0.0,0.0,2,1,2,1,2,4,7,0,2,5,2004.0,1,2.0,480.0,4,4,2,0,172,0,0,0,0,0,4,2010,3,4,155000
160,2,30.0,3182,1,3,3,0,4,0,24,2,2,4,5,7,5,2004,2005,1,1,8,8,0.0,2,4,2,2,4,3,5,0.0,5,0.0,600.0,600.0,1,0,1,4,600,600,0,1200,0.0,0.0,2,1,2,1,2,4,7,0,2,5,2004.0,1,2.0,480.0,4,4,2,0,172,0,0,0,0,0,6,2010,9,4,151000
160,2,24.0,2544,1,3,3,0,4,0,24,2,2,3,5,7,5,2004,2005,1,1,8,8,0.0,2,4,2,2,4,3,2,368.0,0,42.0,190.0,600.0,1,0,1,4,600,600,0,1200,1.0,0.0,2,1,2,1,2,4,7,0,2,5,2004.0,1,2.0,480.0,4,4,2,0,172,0,0,0,0,0,2,2010,9,4,149500
160,2,24.0,2544,1,3,3,0,4,0,24,2,2,3,5,6,5,2005,2005,1,1,13,14,216.0,2,4,2,2,4,3,2,376.0,5,0.0,224.0,600.0,1,0,1,4,600,636,0,1236,1.0,0.0,2,1,2,1,2,4,7,0,2,5,2005.0,1,2.0,480.0,4,4,2,0,166,0,0,0,0,0,5,2010,9,4,152000
20,2,68.0,4403,1,1,3,0,4,0,24,2,2,0,2,7,5,2009,2009,1,1,8,8,432.0,0,4,2,0,4,0,2,578.0,5,0.0,892.0,1470.0,1,0,1,4,1478,0,0,1478,1.0,0.0,2,1,2,1,2,7,7,1,2,1,2009.0,0,2.0,484.0,4,4,2,0,144,0,0,0,0,0,6,2010,6,5,222000
160,2,68.0,2117,1,3,3,0,4,0,24,2,2,3,5,6,5,2000,2000,1,1,8,8,216.0,2,4,2,2,4,3,2,378.0,5,0.0,378.0,756.0,1,0,1,4,769,804,0,1573,0.0,0.0,2,1,3,1,2,5,7,0,2,5,2000.0,2,2.0,440.0,4,4,2,0,32,0,0,0,0,0,6,2010,9,4,177500
160,2,68.0,2980,1,3,3,0,0,0,24,2,2,4,5,6,5,2000,2000,1,1,8,8,1159.0,2,4,2,2,4,3,2,466.0,5,0.0,290.0,756.0,1,0,1,4,756,756,0,1512,1.0,0.0,2,1,2,1,2,5,7,0,2,5,2000.0,2,2.0,440.0,4,4,2,0,32,0,0,0,0,0,5,2010,9,4,177000
160,2,24.0,2572,1,3,3,0,2,0,24,2,2,3,5,7,5,1999,1999,3,1,8,8,0.0,2,4,2,2,4,3,0,604.0,5,0.0,92.0,696.0,1,0,1,4,696,720,0,1416,1.0,0.0,2,1,3,1,2,6,7,0,2,5,1999.0,2,2.0,484.0,4,4,2,0,44,0,0,0,0,0,5,2010,9,4,155000
160,2,68.0,2403,1,0,3,0,2,0,24,2,2,4,5,7,5,2003,2003,1,1,13,14,0.0,2,4,2,2,4,3,2,244.0,5,0.0,286.0,530.0,1,0,1,4,530,550,0,1080,0.0,0.0,2,1,2,1,2,4,7,0,2,1,2003.0,1,2.0,496.0,4,4,2,0,50,0,0,0,0,0,6,2010,9,4,147110
20,2,57.0,12853,1,0,3,0,4,0,24,2,2,0,2,8,5,2010,2010,1,1,5,5,0.0,2,4,2,0,3,3,2,1032.0,5,0.0,610.0,1642.0,1,0,1,4,1418,0,0,1418,1.0,0.0,1,1,1,1,2,6,7,1,2,1,2010.0,1,3.0,852.0,4,4,2,160,192,0,224,0,0,0,4,2010,6,5,267916
60,2,68.0,7379,1,0,3,0,4,0,24,2,2,0,5,8,5,2000,2000,1,1,13,14,0.0,2,4,2,2,4,3,2,484.0,5,0.0,491.0,975.0,1,0,1,4,975,873,0,1848,1.0,0.0,2,1,3,1,2,7,7,1,4,1,2000.0,1,2.0,592.0,4,4,2,280,184,0,0,0,0,0,4,2010,9,4,254000
120,5,30.0,4420,1,0,3,0,1,0,9,2,2,4,2,8,5,1980,1980,1,1,14,15,0.0,2,4,1,2,4,1,2,728.0,5,0.0,0.0,728.0,1,4,1,4,788,0,0,788,1.0,0.0,1,0,1,1,2,3,7,1,4,5,1980.0,0,2.0,484.0,4,4,2,133,42,0,0,0,0,0,6,2010,9,4,155000
120,5,40.0,3880,1,0,3,0,4,0,9,2,2,3,2,8,6,1978,1978,1,1,14,10,0.0,2,4,1,2,4,1,2,1052.0,5,0.0,174.0,1226.0,1,4,1,4,1226,0,0,1226,1.0,0.0,1,0,1,1,2,4,7,1,4,1,1978.0,0,2.0,484.0,4,4,2,223,78,0,0,0,0,0,1,2010,9,4,206000
60,5,68.0,13517,1,0,3,0,1,0,22,5,2,0,5,6,8,1976,2005,1,1,6,10,289.0,2,4,1,4,4,3,2,533.0,5,0.0,192.0,725.0,1,0,1,4,725,754,0,1479,0.0,0.0,2,1,3,1,2,6,7,0,2,1,1976.0,1,2.0,475.0,4,4,2,0,44,0,0,0,0,0,3,2010,9,4,130500
20,2,80.0,8000,1,3,3,0,4,0,24,2,2,0,2,7,5,2002,2002,1,1,13,14,0.0,2,4,2,2,4,3,2,833.0,5,0.0,659.0,1492.0,1,0,1,4,1492,0,0,1492,1.0,0.0,2,0,3,1,2,6,7,1,2,1,2002.0,1,2.0,596.0,4,4,2,277,137,0,0,0,0,0,4,2010,9,4,230000
20,5,68.0,10456,1,0,3,0,4,0,17,2,2,0,2,6,6,1967,1967,3,1,6,6,120.0,3,4,1,4,4,3,2,506.0,5,0.0,1323.0,1829.0,1,2,1,4,1829,0,0,1829,1.0,0.0,2,0,4,1,4,8,7,0,2,1,1967.0,1,2.0,535.0,4,4,2,0,76,0,0,0,0,0,5,2010,9,4,218500
60,5,80.0,10791,1,3,3,0,4,0,17,2,2,0,5,6,5,1993,1993,1,1,8,8,0.0,3,4,2,2,4,2,2,1137.0,5,0.0,143.0,1280.0,1,0,1,4,1280,1215,0,2495,1.0,0.0,2,1,4,1,2,9,7,1,4,1,1993.0,2,2.0,660.0,4,4,2,224,32,0,0,0,0,0,3,2010,9,4,243500
20,5,68.0,10603,1,0,3,0,4,0,17,2,2,0,2,6,7,1977,2001,1,1,9,10,28.0,3,4,2,4,4,2,0,1200.0,5,0.0,410.0,1610.0,1,2,1,4,1610,0,0,1610,1.0,0.0,2,0,3,1,2,6,7,2,4,1,1977.0,1,2.0,480.0,4,4,2,168,68,0,0,0,0,0,2,2010,9,4,205000
50,5,68.0,18837,1,0,3,0,4,0,17,2,2,0,0,6,5,1978,1978,1,1,8,8,0.0,3,4,2,2,4,2,0,687.0,3,46.0,491.0,1224.0,1,4,1,4,1287,604,0,1891,0.0,1.0,3,0,3,1,4,7,7,1,4,1,1978.0,1,2.0,678.0,4,4,2,0,69,0,0,0,0,0,4,2010,9,4,212500
60,5,80.0,10421,1,3,3,0,4,0,17,2,2,0,5,7,5,1988,1988,1,1,6,6,42.0,3,4,1,2,4,3,2,394.0,5,0.0,586.0,980.0,1,4,1,4,980,734,0,1714,0.0,0.0,2,1,3,1,4,7,7,1,4,1,1988.0,2,2.0,496.0,4,4,2,228,66,156,0,0,0,500,3,2010,9,4,196500
20,5,78.0,9360,1,3,3,0,4,0,17,2,2,0,2,6,7,1972,2006,3,1,9,10,0.0,3,4,1,4,4,3,0,982.0,5,0.0,179.0,1161.0,1,4,1,4,1381,0,0,1381,1.0,0.0,1,1,3,1,2,5,7,1,4,1,1972.0,1,2.0,676.0,4,4,2,0,0,0,0,0,0,0,3,2010,9,4,197500
60,5,80.0,9600,1,3,3,0,4,0,17,2,2,0,5,6,6,1971,1971,1,1,8,8,0.0,3,4,1,4,4,3,0,329.0,5,0.0,386.0,715.0,1,4,1,4,930,715,0,1645,0.0,0.0,1,2,4,1,4,7,7,0,2,1,1971.0,1,2.0,441.0,4,4,2,0,78,0,0,0,0,0,6,2010,9,4,171000
20,5,80.0,9600,1,3,3,0,4,0,15,2,2,0,2,5,5,1966,1966,3,1,13,14,172.0,3,4,1,4,4,3,4,698.0,5,0.0,534.0,1232.0,1,4,1,4,1232,0,0,1232,1.0,0.0,1,1,3,1,4,6,7,0,2,1,1966.0,1,2.0,490.0,4,4,2,0,224,0,0,0,0,0,4,2010,9,4,142250
20,5,68.0,9790,1,3,3,0,4,0,17,1,2,0,2,6,5,1963,1963,3,1,6,6,451.0,3,4,1,4,4,3,0,569.0,4,81.0,678.0,1328.0,1,4,1,4,1328,0,0,1328,1.0,0.0,1,1,3,1,4,6,7,2,2,1,1963.0,2,2.0,528.0,4,4,2,0,26,0,0,0,0,0,6,2010,9,4,143000
20,5,77.0,9320,1,0,3,0,4,0,15,2,2,0,2,4,5,1959,1959,1,1,9,10,0.0,3,4,1,4,4,3,0,569.0,5,0.0,381.0,950.0,1,1,1,4,1225,0,0,1225,1.0,0.0,1,1,3,1,4,6,7,0,2,1,1979.0,2,0.0,0.0,4,4,2,352,0,0,0,0,0,400,1,2010,9,4,128950
20,5,90.0,9900,1,3,3,0,0,0,15,2,2,0,2,5,5,1966,1966,3,1,6,6,0.0,3,4,2,2,4,3,1,1059.0,5,0.0,150.0,1209.0,1,2,1,4,1209,0,0,1209,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1966.0,1,2.0,504.0,4,4,2,0,0,120,0,0,0,0,4,2010,3,4,159000
20,5,88.0,9680,1,3,3,0,4,0,15,2,2,0,2,5,6,1967,1967,1,1,14,10,268.0,3,4,1,4,4,3,1,1010.0,5,0.0,500.0,1510.0,1,0,1,4,1510,0,0,1510,1.0,0.0,2,0,3,1,2,6,7,0,2,1,1967.0,1,2.0,517.0,4,4,2,0,40,0,0,204,0,0,4,2010,9,4,178900
80,5,68.0,10600,1,0,3,0,4,0,15,2,2,0,7,6,5,1964,1964,1,1,6,6,0.0,3,4,1,4,4,3,5,0.0,5,0.0,533.0,533.0,1,4,1,4,1131,644,0,1775,0.0,0.0,2,0,3,1,4,8,7,0,2,1,1964.0,2,2.0,480.0,4,4,2,0,172,0,0,0,0,0,5,2010,0,3,136300
80,5,68.0,14112,1,0,3,0,0,0,15,2,2,0,7,5,7,1964,1964,3,1,14,6,86.0,3,4,2,4,4,0,2,1014.0,5,0.0,138.0,1152.0,1,4,1,4,1152,0,0,1152,1.0,0.0,1,0,3,1,4,6,7,1,2,1,1964.0,1,2.0,484.0,4,4,2,227,0,0,0,0,0,0,4,2010,9,4,180500
85,5,80.0,8800,1,3,3,0,4,0,15,1,2,0,6,6,7,1963,1963,1,1,8,8,156.0,3,2,2,4,4,1,2,763.0,5,0.0,173.0,936.0,1,0,1,4,1054,0,0,1054,1.0,0.0,1,0,3,1,2,6,7,0,2,1,1963.0,1,2.0,480.0,4,4,2,120,0,0,0,0,0,0,5,2010,9,0,137500
90,5,98.0,13260,1,0,3,0,4,0,15,2,2,2,2,5,6,1962,2001,3,1,6,6,144.0,3,4,1,4,4,3,1,1500.0,5,0.0,228.0,1728.0,1,4,1,4,1728,0,0,1728,2.0,0.0,2,0,6,2,4,10,7,0,2,1,1979.0,2,0.0,0.0,4,4,2,0,0,0,0,0,0,0,1,2010,7,0,84900
20,5,68.0,9717,1,3,3,0,4,0,15,2,2,0,2,5,6,1950,1996,3,1,8,8,0.0,3,4,1,4,4,2,2,49.0,4,1029.0,0.0,1078.0,1,2,1,0,1078,0,0,1078,1.0,0.0,1,0,2,1,2,5,7,0,2,1,1950.0,2,1.0,240.0,4,4,2,366,0,112,0,0,0,0,4,2010,9,4,142125
50,5,68.0,9724,1,3,3,0,4,0,15,2,2,0,0,5,7,1952,2002,1,1,8,8,265.0,2,4,1,4,4,3,3,670.0,5,0.0,470.0,1140.0,1,2,1,4,1929,532,0,2461,0.0,0.0,2,0,3,1,4,7,3,2,2,5,1994.0,2,2.0,400.0,4,4,2,0,0,0,0,0,0,0,3,2010,9,4,197600
50,5,120.0,17360,1,3,3,0,0,0,15,0,2,0,0,6,6,1949,1950,1,1,8,8,340.0,3,2,1,4,4,3,4,300.0,5,0.0,482.0,782.0,1,4,1,4,1019,537,0,1556,0.0,0.0,2,0,3,1,4,6,7,1,2,1,1949.0,2,2.0,470.0,4,4,2,0,0,150,0,0,0,0,1,2010,9,4,172500
20,5,50.0,7207,1,0,3,0,4,0,3,2,2,0,2,5,7,1958,2008,1,1,14,10,0.0,3,2,1,4,4,1,1,696.0,5,0.0,162.0,858.0,1,2,1,4,858,0,0,858,1.0,0.0,1,0,2,1,4,4,7,0,2,1,1979.0,2,0.0,0.0,4,4,2,117,0,0,0,0,0,0,2,2010,9,4,116500
30,5,55.0,5350,1,0,3,0,4,0,3,2,2,0,2,3,2,1940,1966,1,1,14,10,0.0,3,3,1,4,4,3,5,0.0,5,0.0,728.0,728.0,1,0,1,4,1306,0,0,1306,0.0,0.0,1,0,3,1,1,6,4,0,2,1,1979.0,2,0.0,0.0,4,4,2,263,0,0,0,0,0,450,5,2010,9,4,76500
20,5,80.0,9920,1,3,3,0,4,0,15,2,2,0,2,5,5,1954,1954,1,1,6,6,110.0,3,4,1,4,4,3,4,354.0,3,290.0,412.0,1056.0,1,4,1,4,1063,0,0,1063,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1954.0,1,1.0,280.0,4,4,2,0,0,164,0,0,0,0,2,2010,9,4,128000
80,5,80.0,9600,1,3,3,0,4,0,15,2,2,0,7,6,6,1955,1972,1,1,0,0,164.0,3,4,1,4,4,0,1,674.0,3,132.0,350.0,1156.0,1,0,1,4,1520,0,0,1520,1.0,0.0,1,0,3,1,4,7,7,2,2,2,1955.0,1,1.0,364.0,4,4,2,0,0,189,0,0,0,0,3,2010,9,4,153000
20,5,78.0,7800,1,3,3,0,4,0,15,2,2,0,2,5,6,1954,1954,1,1,6,6,200.0,3,4,2,4,4,3,3,540.0,5,0.0,728.0,1268.0,1,2,1,4,1268,0,0,1268,0.0,0.0,1,0,2,1,4,7,7,1,2,1,1954.0,0,1.0,244.0,4,4,2,0,98,0,0,0,0,0,3,2010,9,4,132000
85,5,75.0,11380,1,0,3,0,4,0,15,2,2,0,6,6,8,1966,2008,1,1,6,6,216.0,3,4,1,4,4,1,2,944.0,5,0.0,136.0,1080.0,1,2,1,4,1128,0,0,1128,1.0,0.0,1,0,2,1,2,5,7,1,2,1,1966.0,2,1.0,315.0,4,4,2,238,0,0,0,0,0,1500,1,2010,9,4,178000
90,5,80.0,11600,1,3,3,0,0,0,15,1,2,2,5,5,5,1960,1960,1,1,8,8,361.0,3,4,1,4,4,3,4,443.0,5,0.0,662.0,1105.0,1,4,1,0,1105,1169,0,2274,0.0,0.0,2,0,5,2,4,12,7,0,2,5,1960.0,2,2.0,480.0,4,4,2,0,0,0,0,0,0,0,1,2010,9,4,154300
20,5,68.0,19900,1,3,3,0,4,0,15,3,2,0,2,7,5,1970,1989,1,1,9,10,287.0,3,4,1,2,4,1,2,912.0,5,0.0,1035.0,1947.0,1,4,1,4,2207,0,0,2207,1.0,0.0,2,0,3,1,4,7,2,1,2,1,1970.0,1,2.0,576.0,4,4,2,301,0,0,0,0,0,0,7,2010,9,4,180000
20,5,137.0,16492,1,0,3,0,0,0,15,3,2,0,2,6,6,1966,2002,1,1,3,10,0.0,2,4,1,4,4,3,0,247.0,4,713.0,557.0,1517.0,1,0,1,4,1888,0,0,1888,0.0,0.0,2,1,2,1,2,6,4,1,2,1,1966.0,0,2.0,578.0,4,4,2,0,0,0,0,0,0,0,6,2010,9,4,190000
90,5,70.0,8267,1,3,3,0,0,0,15,1,2,2,2,5,5,1958,1958,1,1,6,6,0.0,3,4,1,4,4,3,5,0.0,5,0.0,1604.0,1604.0,1,4,1,4,1604,0,0,1604,0.0,0.0,2,0,4,2,4,8,7,0,2,1,1958.0,2,2.0,576.0,4,4,2,42,0,0,0,0,0,0,3,2010,9,4,135000
20,5,70.0,8197,1,3,3,0,4,0,15,2,2,0,2,7,5,2003,2009,1,1,13,14,506.0,2,4,2,2,4,3,2,1188.0,5,0.0,292.0,1480.0,1,0,1,4,1480,0,0,1480,1.0,0.0,2,0,3,1,2,7,7,0,2,1,2003.0,1,2.0,620.0,4,4,2,252,73,0,0,0,0,300,2,2010,9,4,214000
20,5,68.0,8050,1,0,3,0,4,0,15,2,2,0,2,5,5,1959,1959,3,1,8,8,150.0,3,4,1,4,4,3,1,856.0,4,162.0,125.0,1143.0,1,4,1,4,1143,0,0,1143,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1959.0,1,1.0,308.0,4,4,2,0,0,0,0,0,0,0,5,2010,9,4,136000
20,5,70.0,10552,1,0,3,0,4,0,15,2,2,0,2,5,5,1959,1959,3,1,3,3,0.0,3,4,1,4,4,3,4,1018.0,5,0.0,380.0,1398.0,1,2,1,4,1700,0,0,1700,0.0,1.0,1,1,4,1,2,6,7,1,2,1,1959.0,1,2.0,447.0,4,4,2,0,38,0,0,0,0,0,4,2010,9,4,165500
20,5,70.0,8400,1,3,3,0,4,0,15,2,2,0,2,5,6,1957,1957,1,1,8,8,0.0,3,2,1,4,4,3,4,922.0,5,0.0,392.0,1314.0,1,4,1,4,1314,0,0,1314,1.0,0.0,1,0,3,1,4,5,7,0,2,1,1957.0,1,1.0,294.0,4,4,2,250,0,0,0,0,0,0,6,2010,9,4,145000
20,5,73.0,8760,1,3,3,0,4,0,15,2,2,0,2,6,6,1959,1959,3,1,8,8,220.0,3,4,1,4,4,3,5,0.0,5,0.0,1194.0,1194.0,1,4,1,4,1194,0,0,1194,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1959.0,1,1.0,312.0,4,4,2,0,0,120,0,0,0,0,4,2010,9,4,148000
20,5,68.0,12160,1,0,3,0,4,0,15,2,2,0,2,5,5,1959,1959,3,1,9,10,180.0,3,4,1,4,4,3,4,1000.0,5,0.0,188.0,1188.0,1,1,1,4,1188,0,0,1188,1.0,0.0,1,0,3,1,4,6,7,0,2,1,1959.0,1,2.0,531.0,4,4,2,0,0,0,0,0,0,0,5,2010,0,0,142000
